Distance,Offset,Elevation
9540.0,3.6,1095.666
9540.0,5.1,1095.636
9560.0,-5.3,1095.499
9560.0,-3.6,1095.482
9560.0,0.0,1095.41
9560.0,3.6,1095.338
9560.0,5.1,1095.308
9580.0,-5.3,1095.196
9580.0,-3.6,1095.179
9580.0,0.0,1095.107
9580.0,3.6,1095.035
9580.0,5.1,1095.005
9600.0,-5.3,1094.917
9600.0,-3.6,1094.9
9600.0,0.0,1094.828
9600.0,3.6,1094.756
9600.0,5.1,1094.726
9620.0,-5.3,1094.659
9620.0,-3.6,1094.642
9620.0,0.0,1094.57
9620.0,3.6,1094.498
9620.0,5.1,1094.468
9640.0,-5.3,1094.422
9640.0,-3.6,1094.405
9640.0,0.0,1094.333
9640.0,3.6,1094.261
9640.0,5.1,1094.231
9660.0,-5.3,1094.205
9660.0,-3.6,1094.188
9660.0,0.0,1094.116
9660.0,3.6,1094.044
9660.0,5.1,1094.014
9680.0,-5.3,1094.01
9680.0,-3.6,1093.993
9680.0,0.0,1093.921
9680.0,3.6,1093.849
9680.0,5.1,1093.819
9700.0,-5.3,1093.833
9700.0,-3.6,1093.816
9700.0,0.0,1093.744
9700.0,3.6,1093.672
9700.0,5.1,1093.642
9720.0,-5.3,1093.668
9720.0,-3.6,1093.651
9720.0,0.0,1093.579
9720.0,3.6,1093.507
9720.0,5.1,1093.477
9740.0,-5.3,1093.511
9740.0,-3.6,1093.494
9740.0,0.0,1093.422
9740.0,3.6,1093.35
9740.0,5.1,1093.32
9760.0,-5.3,1093.364
9760.0,-3.6,1093.347
9760.0,0.0,1093.275
9760.0,3.6,1093.203
9760.0,5.1,1093.173
9780.0,-5.3,1093.226
9780.0,-3.6,1093.209
9780.0,0.0,1093.137
9780.0,3.6,1093.065
9780.0,5.1,1093.035
9800.0,-5.3,1093.097
9800.0,-3.6,1093.08
9800.0,0.0,1093.008
9800.0,3.6,1092.936
9800.0,5.1,1092.906
9820.0,-5.3,1092.978
9820.0,-3.6,1092.961
9820.0,0.0,1092.889
9820.0,3.6,1092.817
9820.0,5.1,1092.787
9840.0,-5.3,1092.867
9840.0,-3.6,1092.85
9840.0,0.0,1092.778
9840.0,3.6,1092.706
9840.0,5.1,1092.676
9860.0,-5.3,1092.762
9860.0,-3.6,1092.745
9860.0,0.0,1092.673
9860.0,3.6,1092.601
9860.0,5.1,1092.571
9880.0,-5.3,1092.656
9880.0,-3.6,1092.639
9880.0,0.0,1092.567
9880.0,3.6,1092.495
9880.0,5.1,1092.465
9900.0,-5.3,1092.55
9900.0,-3.6,1092.533
9900.0,0.0,1092.461
9900.0,3.6,1092.389
9900.0,5.1,1092.359
9920.0,-5.3,1092.445
9920.0,-3.6,1092.428
9920.0,0.0,1092.356
9920.0,3.6,1092.284
9920.0,5.1,1092.254
9940.0,-5.3,1092.362
9940.0,-3.6,1092.345
9940.0,0.0,1092.25
9940.0,3.6,1092.155
9940.0,5.1,1092.115
9945.294,-5.3,1092.347
9945.294,-3.6,1092.33
9945.294,0.0,1092.222
9945.294,3.6,1092.114
9945.294,5.1,1092.069
9950.0,-5.3,1092.334
9950.0,-3.6,1092.317
9950.0,0.0,1092.197
9950.0,3.6,1092.078
9950.0,5.1,1092.028
9960.0,-5.3,1092.287
9960.0,-3.6,1092.27
9960.0,0.0,1092.144
9960.0,3.6,1092.018
9960.0,5.1,1091.966
9970.0,-5.3,1092.234
9970.0,-3.6,1092.217
9970.0,0.0,1092.091
9970.0,3.6,1091.965
9970.0,5.1,1091.913
9980.0,-5.3,1092.182
9980.0,-3.6,1092.165
9980.0,0.0,1092.039
9980.0,3.6,1091.913
9980.0,5.1,1091.86
9988.008,-5.3,1092.139
9988.008,-3.6,1092.122
9988.008,0.0,1091.996
9988.008,3.6,1091.87
9988.008,5.1,1091.818
9990.0,-5.3,1092.129
9990.0,-3.6,1092.112
9990.0,0.0,1091.986
9990.0,3.6,1091.86
9990.0,5.1,1091.807
9991.016,-5.3,1092.123
9991.016,-3.6,1092.106
9991.016,0.0,1091.98
9991.016,3.6,1091.854
9991.016,5.1,1091.802
9993.92,-5.3,1092.108
9993.92,-3.6,1092.091
9993.92,0.0,1091.965
9993.92,3.6,1091.839
9993.92,5.1,1091.787
9996.851,-5.3,1092.093
9996.851,-3.6,1092.076
9996.851,0.0,1091.95
9996.851,3.6,1091.824
9996.851,5.1,1091.771
9999.832,-5.3,1092.077
9999.832,-3.6,1092.06
9999.832,0.0,1091.934
9999.832,3.6,1091.808
9999.832,5.1,1091.756
10000.0,-5.3,1092.076
10000.0,-3.6,1092.059
10000.0,0.0,1091.933
10000.0,3.6,1091.807
10000.0,5.1,1091.755
10010.0,-5.3,1092.028
10010.0,-3.6,1092.011
10010.0,0.0,1091.885
10010.0,3.6,1091.759
10010.0,5.1,1091.707
10020.0,-5.3,1091.985
10020.0,-3.6,1091.968
10020.0,0.0,1091.842
10020.0,3.6,1091.716
10020.0,5.1,1091.663
10030.0,-5.3,1091.946
10030.0,-3.6,1091.929
10030.0,0.0,1091.803
10030.0,3.6,1091.677
10030.0,5.1,1091.625
10040.0,-5.3,1091.912
10040.0,-3.6,1091.895
10040.0,0.0,1091.769
10040.0,3.6,1091.643
10040.0,5.1,1091.591
10050.0,-5.3,1091.883
10050.0,-3.6,1091.866
10050.0,0.0,1091.74
10050.0,3.6,1091.614
10050.0,5.1,1091.562
10060.0,-5.3,1091.859
10060.0,-3.6,1091.842
10060.0,0.0,1091.716
10060.0,3.6,1091.59
10060.0,5.1,1091.537
10070.0,-5.3,1091.839
10070.0,-3.6,1091.822
10070.0,0.0,1091.696
10070.0,3.6,1091.57
10070.0,5.1,1091.518
10080.0,-5.3,1091.824
10080.0,-3.6,1091.807
10080.0,0.0,1091.681
10080.0,3.6,1091.555
10080.0,5.1,1091.503
10090.0,-5.3,1091.814
10090.0,-3.6,1091.797
10090.0,0.0,1091.671
10090.0,3.6,1091.545
10090.0,5.1,1091.493
10100.0,-5.3,1091.809
10100.0,-3.6,1091.792
10100.0,0.0,1091.666
10100.0,3.6,1091.54
10100.0,5.1,1091.487
10110.0,-5.3,1091.808
10110.0,-3.6,1091.791
10110.0,0.0,1091.665
10110.0,3.6,1091.539
10110.0,5.1,1091.487
10120.0,-5.3,1091.812
10120.0,-3.6,1091.795
10120.0,0.0,1091.669
10120.0,3.6,1091.543
10120.0,5.1,1091.491
10130.0,-5.3,1091.821
10130.0,-3.6,1091.804
10130.0,0.0,1091.678
10130.0,3.6,1091.552
10130.0,5.1,1091.5
10140.0,-5.3,1091.835
10140.0,-3.6,1091.818
10140.0,0.0,1091.692
10140.0,3.6,1091.566
10140.0,5.1,1091.514
10150.0,-5.3,1091.853
10150.0,-3.6,1091.836
10150.0,0.0,1091.71
10150.0,3.6,1091.584
10150.0,5.1,1091.532
10160.0,-5.3,1091.877
10160.0,-3.6,1091.86
10160.0,0.0,1091.734
10160.0,3.6,1091.608
10160.0,5.1,1091.555
10170.0,-5.3,1091.905
10170.0,-3.6,1091.888
10170.0,0.0,1091.762
10170.0,3.6,1091.636
10170.0,5.1,1091.583
10180.0,-5.3,1091.937
10180.0,-3.6,1091.92
10180.0,0.0,1091.794
10180.0,3.6,1091.668
10180.0,5.1,1091.616
10190.0,-5.3,1091.975
10190.0,-3.6,1091.958
10190.0,0.0,1091.832
10190.0,3.6,1091.706
10190.0,5.1,1091.653
10200.0,-5.3,1092.018
10200.0,-3.6,1092.001
10200.0,0.0,1091.875
10200.0,3.6,1091.749
10200.0,5.1,1091.696
10210.0,-5.3,1092.067
10210.0,-3.6,1092.05
10210.0,0.0,1091.924
10210.0,3.6,1091.798
10210.0,5.1,1091.746
10220.0,-5.3,1092.124
10220.0,-3.6,1092.107
10220.0,0.0,1091.981
10220.0,3.6,1091.855
10220.0,5.1,1091.803
10230.0,-5.3,1092.189
10230.0,-3.6,1092.172
10230.0,0.0,1092.046
10230.0,3.6,1091.92
10230.0,5.1,1091.867
10240.0,-5.3,1092.261
10240.0,-3.6,1092.244
10240.0,0.0,1092.118
10240.0,3.6,1091.992
10240.0,5.1,1091.94
10240.886,-5.3,1092.268
10240.886,-3.6,1092.251
10240.886,0.0,1092.125
10240.886,3.6,1091.999
10240.886,5.1,1091.946
10243.29,-5.3,1092.286
10243.29,-3.6,1092.269
10243.29,0.0,1092.143
10243.29,3.6,1092.017
10243.29,5.1,1091.965
10245.669,-5.3,1092.305
10245.669,-3.6,1092.288
10245.669,0.0,1092.162
10245.669,3.6,1092.036
10245.669,5.1,1091.984
10247.997,-5.3,1092.324
10247.997,-3.6,1092.307
10247.997,0.0,1092.181
10247.997,3.6,1092.055
10247.997,5.1,1092.002
10250.0,-5.3,1092.34
10250.0,-3.6,1092.323
10250.0,0.0,1092.198
10250.0,3.6,1092.072
10250.0,5.1,1092.019
10250.451,-5.3,1092.344
10250.451,-3.6,1092.327
10250.451,0.0,1092.201
10250.451,3.6,1092.075
10250.451,5.1,1092.023
10260.0,-5.3,1092.427
10260.0,-3.6,1092.41
10260.0,0.0,1092.284
10260.0,3.6,1092.158
10260.0,5.1,1092.106
10266.947,-5.3,1092.492
10266.947,-3.6,1092.475
10266.947,0.0,1092.349
10266.947,3.6,1092.223
10266.947,5.1,1092.171
10270.0,-5.3,1092.522
10270.0,-3.6,1092.505
10270.0,0.0,1092.379
10270.0,3.6,1092.253
10270.0,5.1,1092.2
10280.0,-5.3,1092.623
10280.0,-3.6,1092.606
10280.0,0.0,1092.48
10280.0,3.6,1092.354
10280.0,5.1,1092.302
10290.0,-5.3,1092.733
10290.0,-3.6,1092.716
10290.0,0.0,1092.59
10290.0,3.6,1092.464
10290.0,5.1,1092.411
10300.0,-5.3,1092.849
10300.0,-3.6,1092.832
10300.0,0.0,1092.706
10300.0,3.6,1092.58
10300.0,5.1,1092.528
10310.0,-5.3,1092.973
10310.0,-3.6,1092.956
10310.0,0.0,1092.83
10310.0,3.6,1092.704
10310.0,5.1,1092.652
10320.0,-5.3,1093.105
10320.0,-3.6,1093.088
10320.0,0.0,1092.962
10320.0,3.6,1092.836
10320.0,5.1,1092.784
10330.0,-5.3,1093.244
10330.0,-3.6,1093.227
10330.0,0.0,1093.101
10330.0,3.6,1092.975
10330.0,5.1,1092.922
10340.0,-5.3,1093.39
10340.0,-3.6,1093.373
10340.0,0.0,1093.247
10340.0,3.6,1093.121
10340.0,5.1,1093.069
10350.0,-5.3,1093.544
10350.0,-3.6,1093.527
10350.0,0.0,1093.401
10350.0,3.6,1093.275
10350.0,5.1,1093.223
10360.0,-5.3,1093.705
10360.0,-3.6,1093.688
10360.0,0.0,1093.562
10360.0,3.6,1093.436
10360.0,5.1,1093.383
10370.0,-5.3,1093.866
10370.0,-3.6,1093.849
10370.0,0.0,1093.723
10370.0,3.6,1093.597
10370.0,5.1,1093.545
10380.0,-5.3,1094.028
10380.0,-3.6,1094.011
10380.0,0.0,1093.885
10380.0,3.6,1093.759
10380.0,5.1,1093.707
10390.0,-5.3,1094.189
10390.0,-3.6,1094.172
10390.0,0.0,1094.047
10390.0,3.6,1093.921
10390.0,5.1,1093.868
10400.0,-5.3,1094.351
10400.0,-3.6,1094.334
10400.0,0.0,1094.208
10400.0,3.6,1094.082
10400.0,5.1,1094.03
10410.0,-5.3,1094.513
10410.0,-3.6,1094.496
10410.0,0.0,1094.37
10410.0,3.6,1094.244
10410.0,5.1,1094.191
10420.0,-5.3,1094.674
10420.0,-3.6,1094.657
10420.0,0.0,1094.531
10420.0,3.6,1094.405
10420.0,5.1,1094.353
10430.0,-5.3,1094.836
10430.0,-3.6,1094.819
10430.0,0.0,1094.693
10430.0,3.6,1094.567
10430.0,5.1,1094.514
10440.0,-5.3,1094.997
10440.0,-3.6,1094.98
10440.0,0.0,1094.854
10440.0,3.6,1094.728
10440.0,5.1,1094.676
10450.0,-5.3,1095.159
10450.0,-3.6,1095.142
10450.0,0.0,1095.016
10450.0,3.6,1094.89
10450.0,5.1,1094.838
10460.0,-5.3,1095.32
10460.0,-3.6,1095.303
10460.0,0.0,1095.177
10460.0,3.6,1095.052
10460.0,5.1,1094.999
10470.0,-5.3,1095.482
10470.0,-3.6,1095.465
10470.0,0.0,1095.339
10470.0,3.6,1095.213
10470.0,5.1,1095.161
10480.0,-5.3,1095.644
10480.0,-3.6,1095.627
10480.0,0.0,1095.501
10480.0,3.6,1095.375
10480.0,5.1,1095.322
10490.0,-5.3,1095.805
10490.0,-3.6,1095.788
10490.0,0.0,1095.662
10490.0,3.6,1095.536
10490.0,5.1,1095.484
10500.0,-5.3,1095.967
10500.0,-3.6,1095.95
10500.0,0.0,1095.824
10500.0,3.6,1095.698
10500.0,5.1,1095.645
10510.0,-5.3,1096.128
10510.0,-3.6,1096.111
10510.0,0.0,1095.985
10510.0,3.6,1095.859
10510.0,5.1,1095.807
10520.0,-5.3,1096.29
10520.0,-3.6,1096.273
10520.0,0.0,1096.147
10520.0,3.6,1096.021
10520.0,5.1,1095.969
10530.0,-5.3,1096.451
10530.0,-3.6,1096.434
10530.0,0.0,1096.308
10530.0,3.6,1096.182
10530.0,5.1,1096.13
10540.0,-5.3,1096.613
10540.0,-3.6,1096.596
10540.0,0.0,1096.47
10540.0,3.6,1096.344
10540.0,5.1,1096.292
10550.0,-5.3,1096.775
10550.0,-3.6,1096.758
10550.0,0.0,1096.632
10550.0,3.6,1096.506
10550.0,5.1,1096.453
10560.0,-5.3,1096.936
10560.0,-3.6,1096.919
10560.0,0.0,1096.793
10560.0,3.6,1096.667
10560.0,5.1,1096.615
10570.0,-5.3,1097.098
10570.0,-3.6,1097.081
10570.0,0.0,1096.955
10570.0,3.6,1096.829
10570.0,5.1,1096.776
10580.0,-5.3,1097.259
10580.0,-3.6,1097.242
10580.0,0.0,1097.116
10580.0,3.6,1096.99
10580.0,5.1,1096.938
10588.6,-5.3,1097.38
10588.6,-3.6,1097.363
10588.6,0.0,1097.255
10588.6,3.6,1097.147
10588.6,5.1,1097.102
10600.0,-5.3,1097.536
10600.0,-3.6,1097.519
10600.0,0.0,1097.439
10600.0,3.6,1097.359
10600.0,5.1,1097.326
10620.0,-5.3,1097.852
10620.0,-3.6,1097.835
10620.0,0.0,1097.763
10620.0,3.6,1097.691
10620.0,5.1,1097.661
10626.672,-5.3,1097.959
10626.672,-3.6,1097.942
10626.672,0.0,1097.87
10626.672,3.6,1097.798
10626.672,5.1,1097.768
10631.337,-5.3,1098.035
10631.337,-3.6,1098.018
10631.337,0.0,1097.946
10631.337,3.6,1097.874
10631.337,5.1,1097.844
10635.177,-5.3,1098.097
10635.177,-3.6,1098.08
10635.177,0.0,1098.008
10635.177,3.6,1097.936
10635.177,5.1,1097.906
10637.666,-5.3,1098.137
10637.666,-3.6,1098.12
10637.666,0.0,1098.048
10637.666,3.6,1097.976
10637.666,5.1,1097.946
10640.0,-5.3,1098.175
10640.0,-3.6,1098.158
10640.0,0.0,1098.086
10640.0,3.6,1098.014
10640.0,5.1,1097.984
10643.724,-5.3,1098.235
10643.724,-3.6,1098.218
10643.724,0.0,1098.146
10643.724,3.6,1098.074
10643.724,5.1,1098.044
10660.0,-5.3,1098.498
10660.0,-3.6,1098.481
10660.0,0.0,1098.409
10660.0,3.6,1098.337
10660.0,5.1,1098.307
10680.0,-5.3,1098.821
10680.0,-3.6,1098.804
10680.0,0.0,1098.732
10680.0,3.6,1098.66
10680.0,5.1,1098.63
10700.0,-5.3,1099.146
10700.0,-3.6,1099.129
10700.0,0.0,1099.057
10700.0,3.6,1098.985
10700.0,5.1,1098.955
10720.0,-5.3,1099.472
10720.0,-3.6,1099.455
10720.0,0.0,1099.383
10720.0,3.6,1099.311
10720.0,5.1,1099.281
10740.0,-5.3,1099.801
10740.0,-3.6,1099.784
10740.0,0.0,1099.712
10740.0,3.6,1099.64
10740.0,5.1,1099.61
10760.0,-5.3,1100.131
10760.0,-3.6,1100.114
10760.0,0.0,1100.042
10760.0,3.6,1099.97
10760.0,5.1,1099.94
10780.0,-5.3,1100.464
10780.0,-3.6,1100.447
10780.0,0.0,1100.375
10780.0,3.6,1100.302
10780.0,5.1,1100.272
10800.0,-5.3,1100.798
10800.0,-3.6,1100.781
10800.0,0.0,1100.709
10800.0,3.6,1100.637
10800.0,5.1,1100.607
10820.0,-5.3,1101.134
10820.0,-3.6,1101.117
10820.0,0.0,1101.045
10820.0,3.6,1100.973
10820.0,5.1,1100.943
10840.0,-5.3,1101.472
10840.0,-3.6,1101.455
10840.0,0.0,1101.383
10840.0,3.6,1101.311
10840.0,5.1,1101.281
10860.0,-5.3,1101.81
10860.0,-3.6,1101.793
10860.0,0.0,1101.721
10860.0,3.6,1101.649
10860.0,5.1,1101.619
10870.926,-5.3,1101.994
10870.926,-3.6,1101.977
10870.926,0.0,1101.905
10870.926,3.6,1101.833
10870.926,5.1,1101.803
10872.703,-5.3,1102.024
10872.703,-3.6,1102.007
10872.703,0.0,1101.935
10872.703,3.6,1101.863
10872.703,5.1,1101.833
10874.503,-5.3,1102.055
10874.503,-3.6,1102.038
10874.503,0.0,1101.966
10874.503,3.6,1101.894
10874.503,5.1,1101.864
10876.091,-5.3,1102.081
10876.091,-3.6,1102.064
10876.091,0.0,1101.992
10876.091,3.6,1101.92
10876.091,5.1,1101.89
10878.081,-5.3,1102.115
10878.081,-3.6,1102.098
10878.081,0.0,1102.026
10878.081,3.6,1101.954
10878.081,5.1,1101.924
10880.0,-5.3,1102.147
10880.0,-3.6,1102.13
10880.0,0.0,1102.058
10880.0,3.6,1101.986
10880.0,5.1,1101.956
10900.0,-5.3,1102.485
10900.0,-3.6,1102.468
10900.0,0.0,1102.396
10900.0,3.6,1102.324
10900.0,5.1,1102.294
10920.0,-5.3,1102.82
10920.0,-3.6,1102.803
10920.0,0.0,1102.731
10920.0,3.6,1102.659
10920.0,5.1,1102.629
10940.0,-5.3,1103.147
10940.0,-3.6,1103.13
10940.0,0.0,1103.058
10940.0,3.6,1102.986
10940.0,5.1,1102.956
10960.0,-5.3,1103.468
10960.0,-3.6,1103.451
10960.0,0.0,1103.379
10960.0,3.6,1103.307
10960.0,5.1,1103.277
10980.0,-5.3,1103.782
10980.0,-3.6,1103.766
10980.0,0.0,1103.693
10980.0,3.6,1103.621
10980.0,5.1,1103.591
11000.0,-5.3,1104.09
11000.0,-3.6,1104.073
11000.0,0.0,1104.001
11000.0,3.6,1103.929
11000.0,5.1,1103.899
11020.0,-5.3,1104.394
11020.0,-3.6,1104.377
11020.0,0.0,1104.305
11020.0,3.6,1104.233
11020.0,5.1,1104.203
11040.0,-5.3,1104.702
11040.0,-3.6,1104.685
11040.0,0.0,1104.613
11040.0,3.6,1104.541
11040.0,5.1,1104.51
11060.0,-5.3,1105.017
11060.0,-3.6,1105.0
11060.0,0.0,1104.928
11060.0,3.6,1104.856
11060.0,5.1,1104.826
11080.0,-5.3,1105.342
11080.0,-3.6,1105.325
11080.0,0.0,1105.253
11080.0,3.6,1105.181
11080.0,5.1,1105.151
11100.0,-5.3,1105.676
11100.0,-3.6,1105.659
11100.0,0.0,1105.587
11100.0,3.6,1105.515
11100.0,5.1,1105.485
11120.0,-5.3,1106.018
11120.0,-3.6,1106.001
11120.0,0.0,1105.929
11120.0,3.6,1105.857
11120.0,5.1,1105.827
11140.0,-5.3,1106.366
11140.0,-3.6,1106.349
11140.0,0.0,1106.277
11140.0,3.6,1106.205
11140.0,5.1,1106.175
11151.376,-5.3,1106.564
11151.376,-3.6,1106.547
11151.376,0.0,1106.475
11151.376,3.6,1106.403
11151.376,5.1,1106.373
11154.436,-5.3,1106.617
11154.436,-3.6,1106.6
11154.436,0.0,1106.528
11154.436,3.6,1106.456
11154.436,5.1,1106.426
11156.981,-5.3,1106.661
11156.981,-3.6,1106.644
11156.981,0.0,1106.572
11156.981,3.6,1106.5
11156.981,5.1,1106.47
11160.0,-5.3,1106.712
11160.0,-3.6,1106.695
11160.0,0.0,1106.623
11160.0,3.6,1106.551
11160.0,5.1,1106.521
11162.587,-5.3,1106.756
11162.587,-3.6,1106.74
11162.587,0.0,1106.667
11162.587,3.6,1106.595
11162.587,5.1,1106.565
11180.0,-5.3,1107.049
11180.0,-3.6,1107.032
11180.0,0.0,1106.96
11180.0,3.6,1106.888
11180.0,5.1,1106.858
11200.0,-5.3,1107.376
11200.0,-3.6,1107.359
11200.0,0.0,1107.287
11200.0,3.6,1107.215
11200.0,5.1,1107.185
11201.573,-5.3,1107.4
11201.573,-3.6,1107.383
11201.573,0.0,1107.311
11201.573,3.6,1107.239
11201.573,5.1,1107.209
11204.26,-5.3,1107.441
11204.26,-3.6,1107.424
11204.26,0.0,1107.352
11204.26,3.6,1107.28
11204.26,5.1,1107.25
11206.708,-5.3,1107.478
11206.708,-3.6,1107.461
11206.708,0.0,1107.389
11206.708,3.6,1107.317
11206.708,5.1,1107.287
11209.136,-5.3,1107.513
11209.136,-3.6,1107.496
11209.136,0.0,1107.424
11209.136,3.6,1107.352
11209.136,5.1,1107.322
11211.843,-5.3,1107.551
11211.843,-3.6,1107.534
11211.843,0.0,1107.462
11211.843,3.6,1107.39
11211.843,5.1,1107.36
11220.0,-5.3,1107.66
11220.0,-3.6,1107.643
11220.0,0.0,1107.571
11220.0,3.6,1107.499
11220.0,5.1,1107.469
11240.0,-5.3,1107.931
11240.0,-3.6,1107.914
11240.0,0.0,1107.842
11240.0,3.6,1107.77
11240.0,5.1,1107.74
11260.0,-5.3,1108.218
11260.0,-3.6,1108.201
11260.0,0.0,1108.129
11260.0,3.6,1108.057
11260.0,5.1,1108.027
11280.0,-5.3,1108.52
11280.0,-3.6,1108.503
11280.0,0.0,1108.431
11280.0,3.6,1108.359
11280.0,5.1,1108.329
11300.0,-5.3,1108.837
11300.0,-3.6,1108.82
11300.0,0.0,1108.748
11300.0,3.6,1108.676
11300.0,5.1,1108.646
11303.113,-5.3,1108.887
11303.113,-3.6,1108.87
11303.113,0.0,1108.798
11303.113,3.6,1108.726
11303.113,5.1,1108.696
11305.88,-5.3,1108.932
11305.88,-3.6,1108.915
11305.88,0.0,1108.843
11305.88,3.6,1108.771
11305.88,5.1,1108.741
11307.968,-5.3,1108.966
11307.968,-3.6,1108.949
11307.968,0.0,1108.877
11307.968,3.6,1108.805
11307.968,5.1,1108.775
11310.23,-5.3,1109.002
11310.23,-3.6,1108.985
11310.23,0.0,1108.913
11310.23,3.6,1108.841
11310.23,5.1,1108.811
11312.823,-5.3,1109.044
11312.823,-3.6,1109.027
11312.823,0.0,1108.955
11312.823,3.6,1108.883
11312.823,5.1,1108.853
11320.0,-5.3,1109.16
11320.0,-3.6,1109.143
11320.0,0.0,1109.071
11320.0,3.6,1108.999
11320.0,5.1,1108.969
11340.0,-5.3,1109.477
11340.0,-3.6,1109.46
11340.0,0.0,1109.388
11340.0,3.6,1109.316
11340.0,5.1,1109.286
11360.0,-5.3,1109.742
11360.0,-3.6,1109.725
11360.0,0.0,1109.653
11360.0,3.6,1109.581
11360.0,5.1,1109.551
11379.891,-5.3,1109.946
11379.891,-3.6,1109.929
11379.891,0.0,1109.857
11379.891,3.6,1109.785
11379.891,5.1,1109.755
11380.0,-5.3,1109.947
11380.0,-3.6,1109.93
11380.0,0.0,1109.858
11380.0,3.6,1109.786
11380.0,5.1,1109.756
11382.638,-5.3,1109.969
11382.638,-3.6,1109.952
11382.638,0.0,1109.88
11382.638,3.6,1109.808
11382.638,5.1,1109.778
11385.213,-5.3,1109.99
11385.213,-3.6,1109.973
11385.213,0.0,1109.901
11385.213,3.6,1109.829
11385.213,5.1,1109.799
11388.01,-5.3,1110.011
11388.01,-3.6,1109.995
11388.01,0.0,1109.922
11388.01,3.6,1109.85
11388.01,5.1,1109.82
11390.535,-5.3,1110.03
11390.535,-3.6,1110.013
11390.535,0.0,1109.941
11390.535,3.6,1109.869
11390.535,5.1,1109.839
11400.0,-5.3,1110.096
11400.0,-3.6,1110.079
11400.0,0.0,1110.007
11400.0,3.6,1109.935
11400.0,5.1,1109.905
11420.0,-5.3,1110.231
11420.0,-3.6,1110.214
11420.0,0.0,1110.142
11420.0,3.6,1110.07
11420.0,5.1,1110.04
11440.0,-5.3,1110.361
11440.0,-3.6,1110.344
11440.0,0.0,1110.272
11440.0,3.6,1110.2
11440.0,5.1,1110.17
11460.0,-5.3,1110.484
11460.0,-3.6,1110.467
11460.0,0.0,1110.395
11460.0,3.6,1110.323
11460.0,5.1,1110.293
11480.0,-5.3,1110.601
11480.0,-3.6,1110.584
11480.0,0.0,1110.512
11480.0,3.6,1110.44
11480.0,5.1,1110.41
11500.0,-5.3,1110.712
11500.0,-3.6,1110.695
11500.0,0.0,1110.623
11500.0,3.6,1110.551
11500.0,5.1,1110.521
11520.0,-5.3,1110.818
11520.0,-3.6,1110.801
11520.0,0.0,1110.729
11520.0,3.6,1110.657
11520.0,5.1,1110.627
11534.79,-5.3,1110.891
11534.79,-3.6,1110.875
11534.79,0.0,1110.802
11534.79,3.6,1110.73
11534.79,5.1,1110.7
11537.779,-5.3,1110.906
11537.779,-3.6,1110.889
11537.779,0.0,1110.817
11537.779,3.6,1110.745
11537.779,5.1,1110.715
11540.0,-5.3,1110.917
11540.0,-3.6,1110.9
11540.0,0.0,1110.828
11540.0,3.6,1110.756
11540.0,5.1,1110.726
11542.574,-5.3,1110.929
11542.574,-3.6,1110.912
11542.574,0.0,1110.84
11542.574,3.6,1110.768
11542.574,5.1,1110.738
11545.405,-5.3,1110.942
11545.405,-3.6,1110.925
11545.405,0.0,1110.853
11545.405,3.6,1110.781
11545.405,5.1,1110.751
11548.01,-5.3,1110.955
11548.01,-3.6,1110.938
11548.01,0.0,1110.866
11548.01,3.6,1110.794
11548.01,5.1,1110.764
11550.358,-5.3,1110.966
11550.358,-3.6,1110.949
11550.358,0.0,1110.877
11550.358,3.6,1110.805
11550.358,5.1,1110.775
11560.0,-5.3,1111.01
11560.0,-3.6,1110.993
11560.0,0.0,1110.921
11560.0,3.6,1110.849
11560.0,5.1,1110.819
11580.0,-5.3,1111.097
11580.0,-3.6,1111.08
11580.0,0.0,1111.008
11580.0,3.6,1110.936
11580.0,5.1,1110.906
11600.0,-5.3,1111.18
11600.0,-3.6,1111.163
11600.0,0.0,1111.091
11600.0,3.6,1111.019
11600.0,5.1,1110.989
11620.0,-5.3,1111.264
11620.0,-3.6,1111.247
11620.0,0.0,1111.175
11620.0,3.6,1111.103
11620.0,5.1,1111.073
11640.0,-5.3,1111.348
11640.0,-3.6,1111.331
11640.0,0.0,1111.259
11640.0,3.6,1111.187
11640.0,5.1,1111.157
11660.0,-5.3,1111.432
11660.0,-3.6,1111.415
11660.0,0.0,1111.343
11660.0,3.6,1111.271
11660.0,5.1,1111.241
11680.0,-5.3,1111.515
11680.0,-3.6,1111.498
11680.0,0.0,1111.426
11680.0,3.6,1111.354
11680.0,5.1,1111.324
11693.728,-5.3,1111.573
11693.728,-3.6,1111.556
11693.728,0.0,1111.484
11693.728,3.6,1111.412
11693.728,5.1,1111.382
11695.884,-5.3,1111.582
11695.884,-3.6,1111.565
11695.884,0.0,1111.493
11695.884,3.6,1111.421
11695.884,5.1,1111.391
11697.808,-5.3,1111.59
11697.808,-3.6,1111.573
11697.808,0.0,1111.501
11697.808,3.6,1111.429
11697.808,5.1,1111.399
11700.0,-5.3,1111.599
11700.0,-3.6,1111.582
11700.0,0.0,1111.51
11700.0,3.6,1111.438
11700.0,5.1,1111.408
11701.889,-5.3,1111.607
11701.889,-3.6,1111.59
11701.889,0.0,1111.518
11701.889,3.6,1111.446
11701.889,5.1,1111.416
11720.0,-5.3,1111.683
11720.0,-3.6,1111.666
11720.0,0.0,1111.594
11720.0,3.6,1111.522
11720.0,5.1,1111.492
11740.0,-5.3,1111.766
11740.0,-3.6,1111.75
11740.0,0.0,1111.677
11740.0,3.6,1111.605
